participant_id,browser,device,sex,education,eng_lextale,eng_start_age,eng_current_lever,rt,response,video,intensity,cog
1939157,Firefox,computer,1,5,0.7125,12,advanced,1181,SH,NM_SH_pair_onset_SHOAL,37.64432653,3948
1939157,Firefox,computer,1,5,0.7125,12,advanced,2989,TH,NM_SS_notp_coda_GROSS,36.7148886,4478
1939157,Firefox,computer,1,5,0.7125,12,advanced,1845,S,NM_SS_notp_onset_SOUND,41.01537614,5202
1939157,Firefox,computer,1,5,0.7125,12,advanced,1001,SH,NM_SH_pair_coda_PLUSH,33.82094552,4158
1939157,Firefox,computer,1,5,0.7125,12,advanced,2150,F,NM_FF_pair_onset_FIE,30.77713035,8472
1939157,Firefox,computer,1,5,0.7125,12,advanced,2726,TH,NM_TH_pair_coda_WREATH,26.84374713,6030
1939157,Firefox,computer,1,5,0.7125,12,advanced,883,TH,NM_TH_pair_coda_RUTH,29.52085089,3193
1939157,Firefox,computer,1,5,0.7125,12,advanced,2039,S,NM_SS_notp_coda_KISS,40.20535668,5627
1939157,Firefox,computer,1,5,0.7125,12,advanced,1945,TH,NM_TH_notp_THORN,NA,NA
1939157,Firefox,computer,1,5,0.7125,12,advanced,1132,S,NM_SS_pair_coda_PUSS,38.76511023,5439
1939157,Firefox,computer,1,5,0.7125,12,advanced,1296,TH,NM_TH_pair_onset_THIN,30.14064943,2954
1939157,Firefox,computer,1,5,0.7125,12,advanced,1022,F,NM_FF_pair_onset_FOAL,28.57906601,9802
1939157,Firefox,computer,1,5,0.7125,12,advanced,6679,F,NM_FF_pair_coda_DEAF,27.47261099,6129
1939157,Firefox,computer,1,5,0.7125,12,advanced,905,TH,NM_TH_pair_onset_THOLE,30.4873532,8529
1939157,Firefox,computer,1,5,0.7125,12,advanced,1158,TH,NM_TH_notp_onset_THUNK,30.72066367,7525
1939157,Firefox,computer,1,5,0.7125,12,advanced,1789,S,NM_SS_notp_onset_SOON,42.54171703,5939
1939157,Firefox,computer,1,5,0.7125,12,advanced,2686,TH,NM_TH_pair_onset_THAW,28.96203439,8045
1939157,Firefox,computer,1,5,0.7125,12,advanced,1655,S,NM_SS_notp_onset_SAD,40.78074578,6517
1939157,Firefox,computer,1,5,0.7125,12,advanced,4175,F,NM_FF_notp_coda_COUGH,31.64711858,10043
1939157,Firefox,computer,1,5,0.7125,12,advanced,1305,S,NM_SS_notp_coda_PASS,34.57355857,5986
1939157,Firefox,computer,1,5,0.7125,12,advanced,1930,S,NM_SS_notp_onset_SILK,40.97915109,6588
1939157,Firefox,computer,1,5,0.7125,12,advanced,3094,SH,NM_SH_notp_coda_WISH,34.32677042,3314
1939157,Firefox,computer,1,5,0.7125,12,advanced,1718,F,NM_FF_notp_coda_BEEF,31.98646765,8905
1939157,Firefox,computer,1,5,0.7125,12,advanced,1122,S,NM_SS_pair_onset_SOUL,40.65935899,5973
1939157,Firefox,computer,1,5,0.7125,12,advanced,3141,F,NM_FF_notp_onset_FIGHT,36.16093753,10945
1939157,Firefox,computer,1,5,0.7125,12,advanced,1294,TH,NM_FF_pair_onset_FOUGHT,34.6954365,8605
1939157,Firefox,computer,1,5,0.7125,12,advanced,1528,F,NM_FF_notp_onset_FAME,31.59602116,3922
1939157,Firefox,computer,1,5,0.7125,12,advanced,1471,F,NM_FF_pair_coda_ROOF,32.55925052,5188
1939157,Firefox,computer,1,5,0.7125,12,advanced,1199,TH,NM_TH_pair_onset_THIGH,32.62028023,4097
1939157,Firefox,computer,1,5,0.7125,12,advanced,1095,SH,NM_SH_notp_coda_BRUSH,33.84302596,3467
1939157,Firefox,computer,1,5,0.7125,12,advanced,1417,S,NM_SS_pair_onset_SORE,44.26134749,5943
1939157,Firefox,computer,1,5,0.7125,12,advanced,2327,F,NM_FF_pair_coda_REEF,29.65935414,6900
1939157,Firefox,computer,1,5,0.7125,12,advanced,2925,SH,NM_SH_notp_coda_POSH,33.71301243,3076
1939157,Firefox,computer,1,5,0.7125,12,advanced,1186,S,NM_SS_notp_onset_SELL,41.23373391,6775
1939157,Firefox,computer,1,5,0.7125,12,advanced,977,SH,NM_SH_notp_onset_SHOOT,40.8780021,3763
1939157,Firefox,computer,1,5,0.7125,12,advanced,686,SH,NM_SH_notp_onset_SHACK,39.49973881,4095
1939157,Firefox,computer,1,5,0.7125,12,advanced,1624,TH,NM_TH_pair_onset_THOUGHT,30.03527609,7602
1939157,Firefox,computer,1,5,0.7125,12,advanced,947,SH,NM_SH_pair_onset_SHIN,38.63219732,3542
1939157,Firefox,computer,1,5,0.7125,12,advanced,895,SH,NM_SH_pair_coda_MESH,33.56798697,3601
1939157,Firefox,computer,1,5,0.7125,12,advanced,1195,S,NM_SS_pair_coda_ASS,39.03014753,5034
1939157,Firefox,computer,1,5,0.7125,12,advanced,1928,F,NM_FF_notp_coda_ROUGH,30.25346087,9862
1939157,Firefox,computer,1,5,0.7125,12,advanced,3374,TH,NM_FF_pair_onset_FIN,31.84145761,5117
1939157,Firefox,computer,1,5,0.7125,12,advanced,1443,TH,NM_TH_notp_onset_THING,32.21719174,8651
1939157,Firefox,computer,1,5,0.7125,12,advanced,3792,X,NM_FF_pair_coda_LOAF,29.03169428,6083
1939157,Firefox,computer,1,5,0.7125,12,advanced,1866,TH,NM_FF_pair_coda_OAF,27.98698369,6466
1939157,Firefox,computer,1,5,0.7125,12,advanced,1092,SH,NM_SH_pair_coda_LEASH,34.41750304,3351
1939157,Firefox,computer,1,5,0.7125,12,advanced,1076,SH,NM_SH_notp_onset_SHAME,36.73993494,3611
1939157,Firefox,computer,1,5,0.7125,12,advanced,2361,S,NM_SS_pair_onset_SIGH,41.37901249,5979
1939157,Firefox,computer,1,5,0.7125,12,advanced,1444,F,NM_FF_notp_onset_FACT,32.58731023,8632
1939157,Firefox,computer,1,5,0.7125,12,advanced,2016,SH,NM_SH_pair_onset_SHORE,37.97554534,4134
1939157,Firefox,computer,1,5,0.7125,12,advanced,1948,TH,NM_TH_notp_onset_THANK,32.92457176,2714
1939157,Firefox,computer,1,5,0.7125,12,advanced,920,SH,NM_SH_notp_coda_WASH,33.96536017,3015
1939157,Firefox,computer,1,5,0.7125,12,advanced,10706,TH,NM_FF_pair_onset_FOUR,34.37218612,9416
1939157,Firefox,computer,1,5,0.7125,12,advanced,1318,SH,NM_SH_pair_onset_SHORT,37.41534288,4620
1939157,Firefox,computer,1,5,0.7125,12,advanced,1433,TH,NM_TH_pair_coda_LOATH,27.1697819,4313
1939157,Firefox,computer,1,5,0.7125,12,advanced,861,S,NM_SS_pair_onset_SIN,43.9163708,5970
1939157,Firefox,computer,1,5,0.7125,12,advanced,1963,TH,NM_TH_notp_coda_BIRTH,25.85892286,4893
1939157,Firefox,computer,1,5,0.7125,12,advanced,2079,S,NM_SS_pair_coda_LEASE,39.49037225,5490
1939157,Firefox,computer,1,5,0.7125,12,advanced,982,S,NM_SS_pair_coda_MESS,36.17035307,5457
1939157,Firefox,computer,1,5,0.7125,12,advanced,1868,S,NM_SS_notp_coda_MOUSE,34.03453979,5332
1939157,Firefox,computer,1,5,0.7125,12,advanced,1326,TH,NM_FF_notp_onset_FOOL,30.21203804,10110
1939157,Firefox,computer,1,5,0.7125,12,advanced,2001,SH,NM_SH_notp_onset_SHEER,41.15659637,4191
1939157,Firefox,computer,1,5,0.7125,12,advanced,3240,F,NM_FF_notp_coda_POOF,31.42012038,5373
1939157,Firefox,computer,1,5,0.7125,12,advanced,1107,TH,NM_TH_notp_coda_GROWTH,25.42154423,3708
1939157,Firefox,computer,1,5,0.7125,12,advanced,3756,S,NM_SS_notp_coda_ACE,38.15028531,5721
1939157,Firefox,computer,1,5,0.7125,12,advanced,998,SH,NM_SH_pair_onset_SHY,39.50228141,3622
1939157,Firefox,computer,1,5,0.7125,12,advanced,4564,F,NM_FF_notp_onset_FEAT,34.92174457,10478
1939157,Firefox,computer,1,5,0.7125,12,advanced,1555,TH,NM_TH_notp_coda_MOTH,27.11784357,2932
1939157,Firefox,computer,1,5,0.7125,12,advanced,1095,SH,NM_SH_pair_coda_PUSH,34.83622897,3617
1939157,Firefox,computer,1,5,0.7125,12,advanced,839,SH,NM_SH_notp_onset_SHOUT,36.52961089,3819
1939157,Firefox,computer,1,5,0.7125,12,advanced,2149,TH,NM_FF_notp_coda_HALF,27.22294044,10234
1939157,Firefox,computer,1,5,0.7125,12,advanced,1065,S,NM_SS_pair_coda_PLUS,36.53544495,5201
1939157,Firefox,computer,1,5,0.7125,12,advanced,1702,TH,NM_TH_notp_coda_BREATH,28.73152252,7151
1939157,Firefox,computer,1,5,0.7125,12,advanced,2370,TH,NM_TH_notp_onset_THEME,30.46915813,8387
1939157,Firefox,computer,1,5,0.7125,12,advanced,651,SH,NM_SH_pair_coda_ASH,35.42637673,3533
1939157,Firefox,computer,1,5,0.7125,12,advanced,1469,SH,NM_SH_notp_coda_BUSH,34.31249527,3507
1939157,Firefox,computer,1,5,0.7125,12,advanced,3789,S,NM_SS_pair_onset_SOUGHT,42.84970627,5753
1939157,Firefox,computer,1,5,0.7125,12,advanced,1643,TH,NM_TH_notp_coda_TOOTH,28.16262081,5986
1939157,Firefox,computer,1,5,0.7125,12,advanced,1522,TH,NM_TH_pair_coda_OATH,28.61263962,5905
1939157,Firefox,computer,1,5,0.7125,12,advanced,1063,TH,NM_TH_pair_coda_DEATH,25.17853656,4331
1939157,Firefox,computer,1,5,0.7125,12,advanced,1437,SH,WM_SH_notp_onset_SHAME,35.86025666,3370
1939157,Firefox,computer,1,5,0.7125,12,advanced,2385,SH,WM_SH_notp_coda_BRUSH,30.92832382,2881
1939157,Firefox,computer,1,5,0.7125,12,advanced,6822,TH,WM_SS_notp_coda_GROSS,31.23914038,4355
1939157,Firefox,computer,1,5,0.7125,12,advanced,1961,SH,WM_SH_pair_coda_ASH,30.32133037,2524
1939157,Firefox,computer,1,5,0.7125,12,advanced,921,SH,WM_SH_notp_coda_WISH,33.18926446,2893
1939157,Firefox,computer,1,5,0.7125,12,advanced,754,TH,WM_FF_pair_onset_FIN,30.96682916,7701
1939157,Firefox,computer,1,5,0.7125,12,advanced,5747,TH,WM_TH_pair_coda_LOATH,25.3982628,3684
1939157,Firefox,computer,1,5,0.7125,12,advanced,6610,TH,WM_TH_pair_onset_THIGH,29.52350359,4950
1939157,Firefox,computer,1,5,0.7125,12,advanced,2967,TH,WM_TH_notp_onset_THING,30.35223502,5685
1939157,Firefox,computer,1,5,0.7125,12,advanced,2948,SH,WM_SH_pair_onset_SHY,34.89293993,1877
1939157,Firefox,computer,1,5,0.7125,12,advanced,3095,TH,WM_TH_notp_coda_BREATH,26.86566057,3201
1939157,Firefox,computer,1,5,0.7125,12,advanced,1833,S,WM_SS_pair_onset_SOUL,33.23819866,3794
1939157,Firefox,computer,1,5,0.7125,12,advanced,757,S,WM_SS_pair_onset_SIN,39.24703864,5485
1939157,Firefox,computer,1,5,0.7125,12,advanced,2302,S,WM_SS_notp_coda_ACE,34.70301945,5213
1939157,Firefox,computer,1,5,0.7125,12,advanced,991,TH,WM_TH_notp_coda_MOTH,29.27673653,2728
1939157,Firefox,computer,1,5,0.7125,12,advanced,2158,TH,WM_TH_notp_onset_THANK,28.3985459,2662
1939157,Firefox,computer,1,5,0.7125,12,advanced,6782,F,WM_FF_notp_onset_FIGHT,31.22689133,5747
1939157,Firefox,computer,1,5,0.7125,12,advanced,3234,X,WM_TH_notp_coda_GROWTH,28.07971229,1385
1939157,Firefox,computer,1,5,0.7125,12,advanced,1694,TH,WM_TH_notp_onset_THORN,24.41493027,1442
1939157,Firefox,computer,1,5,0.7125,12,advanced,1402,S,WM_SS_pair_onset_SORE,39.4498273,6203
1939157,Firefox,computer,1,5,0.7125,12,advanced,942,TH,WM_TH_notp_coda_TOOTH,27.54355327,2456
1939157,Firefox,computer,1,5,0.7125,12,advanced,732,SH,WM_SH_pair_coda_MESH,31.79430384,2869
1939157,Firefox,computer,1,5,0.7125,12,advanced,562,SH,WM_SH_pair_onset_SHIN,38.3505371,3941
1939157,Firefox,computer,1,5,0.7125,12,advanced,727,SH,WM_SH_pair_coda_PLUSH,31.1841224,3249
1939157,Firefox,computer,1,5,0.7125,12,advanced,756,F,WM_TH_pair_coda_WREATH,25.33262721,4164
1939157,Firefox,computer,1,5,0.7125,12,advanced,1162,TH,WM_TH_notp_coda_BIRTH,24.995908880000002,1746
1939157,Firefox,computer,1,5,0.7125,12,advanced,1506,SH,WM_SH_notp_coda_WASH,31.54416882,2587
1939157,Firefox,computer,1,5,0.7125,12,advanced,918,F,WM_FF_notp_coda_COUGH,24.08980909,3019
1939157,Firefox,computer,1,5,0.7125,12,advanced,1497,S,WM_SS_notp_onset_SOON,34.62937365,5613
1939157,Firefox,computer,1,5,0.7125,12,advanced,2174,S,WM_SS_notp_coda_PASS,32.14711433,5510
1939157,Firefox,computer,1,5,0.7125,12,advanced,1365,F,WM_FF_pair_coda_DEAF,28.03294112,2298
1939157,Firefox,computer,1,5,0.7125,12,advanced,1056,S,WM_SS_pair_coda_ASS,29.32681087,4742
1939157,Firefox,computer,1,5,0.7125,12,advanced,1189,S,WM_SS_pair_onset_SIGH,36.26807838,6605
1939157,Firefox,computer,1,5,0.7125,12,advanced,822,F,WM_FF_pair_coda_ROOF,26.08339172,2752
1939157,Firefox,computer,1,5,0.7125,12,advanced,689,SH,WM_SH_pair_onset_SHORT,34.77919722,3297
1939157,Firefox,computer,1,5,0.7125,12,advanced,3462,X,WM_SH_notp_onset_SHACK,37.39323953,3722
1939157,Firefox,computer,1,5,0.7125,12,advanced,1184,F,WM_FF_notp_onset_FACT,29.53059171,4486
1939157,Firefox,computer,1,5,0.7125,12,advanced,741,F,WM_FF_notp_onset_FAME,24.30104487,5389
1939157,Firefox,computer,1,5,0.7125,12,advanced,708,SH,WM_SH_pair_onset_SHORE,35.88647069,3760
1939157,Firefox,computer,1,5,0.7125,12,advanced,1034,F,WM_FF_notp_onset_FEAT,26.77629044,5672
1939157,Firefox,computer,1,5,0.7125,12,advanced,1140,SH,WM_SH_notp_onset_SHEER,35.63657702,2991
1939157,Firefox,computer,1,5,0.7125,12,advanced,1390,SH,WM_SH_notp_onset_SHOUT,34.59898582,3276
1939157,Firefox,computer,1,5,0.7125,12,advanced,1918,TH,WM_TH_pair_coda_DEATH,26.17474533,2500
1939157,Firefox,computer,1,5,0.7125,12,advanced,825,S,WM_SS_pair_coda_PLUS,33.72174147,5305
1939157,Firefox,computer,1,5,0.7125,12,advanced,3435,F,WM_FF_pair_onset_FOAL,30.21439279,3433
1939157,Firefox,computer,1,5,0.7125,12,advanced,1402,F,WM_TH_pair_coda_RUTH,24.79955523,4007
1939157,Firefox,computer,1,5,0.7125,12,advanced,938,F,WM_FF_pair_coda_REEF,30.73328455,4479
1939157,Firefox,computer,1,5,0.7125,12,advanced,1065,TH,WM_SS_pair_onset_SOUGHT,38.54688399,6131
1939157,Firefox,computer,1,5,0.7125,12,advanced,1969,SH,WM_SH_notp_coda_POSH,30.75677682,2612
1939157,Firefox,computer,1,5,0.7125,12,advanced,877,TH,WM_TH_pair_coda_OATH,27.00093758,2387
1939157,Firefox,computer,1,5,0.7125,12,advanced,1721,TH,WM_FF_pair_onset_FOUGHT,28.83433448,7865
1939157,Firefox,computer,1,5,0.7125,12,advanced,1500,S,WM_SS_notp_onset_SELL,37.53241981,5858
1939157,Firefox,computer,1,5,0.7125,12,advanced,916,F,WM_FF_notp_coda_HALF,24.0740738,3068
1939157,Firefox,computer,1,5,0.7125,12,advanced,1155,S,WM_SS_pair_coda_LEASE,36.04960122,5547
1939157,Firefox,computer,1,5,0.7125,12,advanced,1198,TH,WM_TH_notp_onset_THUNK,26.22850775,6753
1939157,Firefox,computer,1,5,0.7125,12,advanced,1561,TH,WM_FF_pair_coda_LOAF,27.61623221,2284
1939157,Firefox,computer,1,5,0.7125,12,advanced,3216,X,WM_FF_notp_coda_ROUGH,28.07022466,3234
1939157,Firefox,computer,1,5,0.7125,12,advanced,1833,TH,WM_TH_pair_onset_THAW,29.16219133,3454
1939157,Firefox,computer,1,5,0.7125,12,advanced,2555,F,WM_FF_pair_onset_FIE,26.73216088,8105
1939157,Firefox,computer,1,5,0.7125,12,advanced,1113,S,WM_SS_notp_coda_KISS,35.24913983,5018
1939157,Firefox,computer,1,5,0.7125,12,advanced,1040,S,WM_SS_notp_onset_SOUND,35.31149937,5862
1939157,Firefox,computer,1,5,0.7125,12,advanced,805,F,WM_FF_notp_onset_FOOL,24.88710414,3064
1939157,Firefox,computer,1,5,0.7125,12,advanced,2580,F,WM_FF_pair_onset_FOUR,29.74117595,6318
1939157,Firefox,computer,1,5,0.7125,12,advanced,766,TH,WM_TH_pair_onset_THOLE,29.16238698,4008
1939157,Firefox,computer,1,5,0.7125,12,advanced,2572,SH,WM_SH_pair_onset_SHOAL,33.61304571,3117
1939157,Firefox,computer,1,5,0.7125,12,advanced,889,S,WM_SS_pair_coda_PUSS,33.81274345,4707
1939157,Firefox,computer,1,5,0.7125,12,advanced,1400,TH,WM_TH_pair_onset_THIN,29.92131417,4552
1939157,Firefox,computer,1,5,0.7125,12,advanced,1887,S,WM_SS_notp_coda_MOUSE,32.3552173,5480
1939157,Firefox,computer,1,5,0.7125,12,advanced,867,F,WM_FF_notp_coda_POOF,25.25042421,2416
1939157,Firefox,computer,1,5,0.7125,12,advanced,1087,S,WM_SS_pair_coda_MESS,32.13420327,5516
1939157,Firefox,computer,1,5,0.7125,12,advanced,1349,F,WM_FF_notp_coda_BEEF,29.4754049,7430
1939157,Firefox,computer,1,5,0.7125,12,advanced,720,TH,WM_TH_pair_onset_THOUGHT,30.40684565,4412
1939157,Firefox,computer,1,5,0.7125,12,advanced,1042,SH,WM_SH_pair_coda_PUSH,33.2061282,2916
1939157,Firefox,computer,1,5,0.7125,12,advanced,1077,S,WM_SS_notp_onset_SILK,35.21656066,5744
1939157,Firefox,computer,1,5,0.7125,12,advanced,1280,TH,WM_FF_pair_coda_OAF,27.87135616,2193
1939157,Firefox,computer,1,5,0.7125,12,advanced,1064,SH,WM_SH_notp_coda_BUSH,33.50540729,1949
1939157,Firefox,computer,1,5,0.7125,12,advanced,1471,S,WM_SS_notp_onset_SAD,36.07004488,5467
1939157,Firefox,computer,1,5,0.7125,12,advanced,1911,TH,WM_TH_notp_onset_THEME,27.16763826,3905
1939157,Firefox,computer,1,5,0.7125,12,advanced,2752,SH,WM_SH_pair_coda_LEASH,32.97668186,3148
1939157,Firefox,computer,1,5,0.7125,12,advanced,1888,SH,WM_SH_notp_onset_SHOOT,36.01809601,3110
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,793.9,TH,NM_TH_notp_coda_TOOTH,28.16262081,5986
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,356,F,NM_FF_pair_onset_FOUR,34.37218612,9416
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,185.2999999,SH,NM_SH_pair_onset_SHORE,37.97554534,4134
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,211,S,NM_SS_pair_onset_SORE,44.26134749,5943
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,31.59999999,S,NM_SS_notp_onset_SOUND,41.01537614,5202
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,5.200000014,S,NM_SS_notp_onset_SOON,42.54171703,5939
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,691.6,TH,NM_FF_notp_coda_HALF,27.22294044,10234
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,254.3,SH,NM_SH_pair_coda_PUSH,34.83622897,3617
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,11.00000006,S,NM_SS_notp_onset_SILK,40.97915109,6588
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,289,S,NM_SS_pair_coda_ASS,39.03014753,5034
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,305.0000001,S,NM_SS_pair_coda_PLUS,36.53544495,5201
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,291.5000001,F,NM_FF_notp_onset_FACT,32.58731023,8632
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,644.9,TH,NM_TH_pair_coda_LOATH,27.1697819,4313
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,69.40000004,TH,NM_TH_notp_coda_GROWTH,25.42154423,3708
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,398.4000001,X,NM_SH_notp_onset_SHACK,39.49973881,4095
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,95.89999996,SH,NM_SH_notp_onset_SHOOT,40.8780021,3763
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,72.3,S,NM_SS_notp_coda_ACE,38.15028531,5721
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,154.3000001,TH,NM_TH_pair_coda_DEATH,25.17853656,4331
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,300.1000001,SH,NM_SH_notp_coda_WASH,33.96536017,3015
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,226.8000001,S,NM_SS_pair_onset_SOUL,40.65935899,5973
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,4.899999942,SH,NM_SH_pair_coda_PLUSH,33.82094552,4158
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,344.4000001,TH,NM_TH_notp_coda_MOTH,27.11784357,2932
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,116.1000001,F,NM_FF_pair_coda_ROOF,32.55925052,5188
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,405.4,F,NM_FF_pair_coda_LOAF,29.03169428,6083
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,524.8,F,NM_FF_pair_onset_FOUGHT,34.6954365,8605
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,4.700000049,S,NM_SS_notp_coda_KISS,40.20535668,5627
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,62.1000001,TH,NM_TH_notp_onset_THUNK,30.72066367,7525
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,298.9000001,F,NM_FF_pair_onset_FIE,30.77713035,8472
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,1153.5,S,NM_SS_notp_coda_GROSS,36.7148886,4478
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,375.6,TH,NM_TH_notp_THORN,NA,NA
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,55.60000008,TH,NM_TH_pair_onset_THAW,28.96203439,8045
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,935.8,F,NM_FF_notp_coda_POOF,31.42012038,5373
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,4.899999942,S,NM_SS_notp_onset_SAD,40.78074578,6517
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,85.49999993,S,NM_SS_notp_coda_PASS,34.57355857,5986
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,58.8,SH,NM_SH_notp_coda_BUSH,34.31249527,3507
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,84.20000004,SH,NM_SH_notp_coda_POSH,33.71301243,3076
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,300.7,SH,NM_SH_pair_coda_MESH,33.56798697,3601
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,439.6,SH,NM_SH_notp_coda_BRUSH,33.84302596,3467
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,231.8,S,NM_SS_pair_coda_MESS,36.17035307,5457
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,207.1999999,S,NM_SS_pair_coda_PUSS,38.76511023,5439
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,572.3,F,NM_FF_notp_onset_FAME,31.59602116,3922
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,315.8,TH,NM_TH_pair_coda_RUTH,29.52085089,3193
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,304.6,SH,NM_SH_pair_onset_SHY,39.50228141,3622
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,604.5,TH,NM_TH_pair_onset_THIN,30.14064943,2954
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,504.2999999,SH,NM_SH_pair_coda_ASH,35.42637673,3533
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,475.4,F,NM_FF_notp_onset_FEAT,34.92174457,10478
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,276,S,NM_SS_pair_coda_LEASE,39.49037225,5490
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,1274.8,F,NM_FF_pair_coda_OAF,27.98698369,6466
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,359.9,S,NM_SS_notp_onset_SELL,41.23373391,6775
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,558.0999999,SH,NM_SH_notp_coda_WISH,34.32677042,3314
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,752.8,F,NM_FF_notp_coda_BEEF,31.98646765,8905
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,593.7,F,NM_FF_pair_coda_DEAF,27.47261099,6129
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,1086.2,TH,NM_TH_pair_coda_OATH,28.61263962,5905
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,724.9,TH,NM_TH_pair_coda_WREATH,26.84374713,6030
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,451.8,F,NM_FF_notp_coda_ROUGH,30.25346087,9862
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,531.5,SH,NM_SH_notp_onset_SHOUT,36.52961089,3819
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,574.5,TH,NM_TH_notp_coda_BREATH,28.73152252,7151
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,249.0000001,TH,NM_TH_pair_onset_THOUGHT,30.03527609,7602
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,259.5,TH,NM_TH_pair_onset_THOLE,30.4873532,8529
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,286.4,F,NM_FF_pair_coda_REEF,29.65935414,6900
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,57.99999996,TH,NM_TH_notp_onset_THANK,32.92457176,2714
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,106.5999999,SH,NM_SH_pair_coda_LEASH,34.41750304,3351
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,609.1999999,F,NM_FF_notp_coda_COUGH,31.64711858,10043
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,632.7000001,TH,NM_FF_pair_onset_FIN,31.84145761,5117
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,13.79999996,SH,NM_SH_pair_onset_SHOAL,37.64432653,3948
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,473.7,SH,NM_SH_pair_onset_SHORT,37.41534288,4620
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,585.90000010000006,F,NM_FF_notp_onset_FOOL,30.21203804,10110
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,183.1,TH,NM_TH_pair_onset_THIGH,32.62028023,4097
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,420,S,NM_SS_notp_coda_MOUSE,34.03453979,5332
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,361.4000001,SH,NM_SH_notp_onset_SHAME,36.73993494,3611
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,468.4,SH,NM_SH_pair_onset_SHIN,38.63219732,3542
1942660,SamsungBrowser,mobile,1,3,0.5,6,beginner,363.9,S,NM_SS_pair_onset_SIGH,41.37901249,5979
